FACTORY,WORK_SHAPE,INPUT_ED,INPUT_LENGTH,INPUT_QTY,DIRECTION_ED,OUTPUT_ED,STEEL_CATEGORY,WORK_START_DT,WORK_END_DT
F1,2,175,7800,2,168,168.6,2929,2017-08-26 15:42,2017-08-26 16:22
F1,2,175,8000,2,168,168.6,2929,2017-08-26 16:22,2017-08-26 17:02
F1,2,175,8000,2,168,168.6,2929,2017-08-26 17:02,2017-08-26 17:42
F1,2,175,8000,2,168,168.6,2929,2017-08-26 17:42,2017-08-26 18:22
F1,2,175,8000,2,168,168.6,2929,2017-08-26 18:22,2017-08-26 19:02
F1,2,175,8000,2,168,168.6,2929,2017-08-26 19:02,2017-08-26 19:42
F1,2,175,7800,2,168,168.6,2929,2017-08-26 19:42,2017-08-26 20:22
F1,2,175,7900,2,168,168.6,2929,2017-08-26 20:22,2017-08-26 21:02
F1,2,175,7700,2,168,168.6,2929,2017-08-26 21:02,2017-08-26 21:42
F1,2,175,7800,2,168,168.6,2929,2017-08-26 21:42,2017-08-26 22:22
F1,3,175,8000,2,168,168.6,2929,2017-08-26 22:22,2017-08-26 23:02
F1,3,175,7800,2,168,168.6,2929,2017-08-26 23:02,2017-08-26 23:42
F1,3,175,7800,2,168,168.6,2929,2017-08-26 23:42,2017-08-27 0:22
F1,3,175,5600,3,168,168.6,2929,2017-08-27 0:22,2017-08-27 1:07
F1,3,175,5600,3,168,168.6,2929,2017-08-27 1:07,2017-08-27 1:52
F1,3,175,5900,3,168,168.6,2929,2017-08-27 1:52,2017-08-27 2:37
F1,3,175,5700,3,168,168.6,2929,2017-08-27 2:37,2017-08-27 3:22
F1,3,175,5200,3,168,168.6,2929,2017-08-27 3:22,2017-08-27 4:02
F1,3,175,5200,3,168,168,2929,2017-08-27 4:02,2017-08-27 4:42
F1,3,175,5700,3,168,168,2929,2017-08-27 4:42,2017-08-27 5:27
F1,3,175,5600,3,168,168,2929,2017-08-27 5:27,2017-08-27 6:12
F1,3,175,5200,3,168,168,2929,2017-08-27 6:12,2017-08-27 6:52
F1,1,175,5200,3,168,168,2929,2017-08-27 6:52,2017-08-27 7:32
F1,1,175,5200,3,168,168,2929,2017-08-27 7:32,2017-08-27 8:12
F1,1,175,5000,3,168,168,2929,2017-08-27 8:12,2017-08-27 8:52
F1,1,175,5100,3,168,168,2929,2017-08-27 8:52,2017-08-27 9:32
F1,1,175,5100,3,168,168,2929,2017-08-27 9:32,2017-08-27 10:12
F1,1,154,7600,3,148,148,2929,2017-08-27 10:12,2017-08-27 10:52
F1,1,154,7500,3,148,148,2929,2017-08-27 10:52,2017-08-27 11:33
F1,1,154,7800,3,148,148,2929,2017-08-27 11:33,2017-08-27 12:28
F1,1,154,7600,3,148,148,2929,2017-08-27 12:28,2017-08-27 13:08
F1,1,154,6700,3,148,148,2929,2017-08-27 13:08,2017-08-27 13:58
F1,1,154,6800,3,148,148,2929,2017-08-27 13:58,2017-08-27 14:49
F1,2,154,6500,3,148,148,2929,2017-08-27 14:49,2017-08-27 15:44
F1,2,154,6800,3,148,148,2929,2017-08-27 15:44,2017-08-27 16:37
F1,2,154,6800,3,148,148,2929,2017-08-27 16:37,2017-08-27 17:31
F1,2,154,7800,3,148,148.6,2929,2017-08-27 17:31,2017-08-27 18:26
F1,2,154,7800,3,148,148.6,2929,2017-08-27 18:26,2017-08-27 19:21
F1,2,154,7800,3,148,148.6,2929,2017-08-27 19:21,2017-08-27 20:16
F1,2,154,7800,3,148,148.6,2929,2017-08-27 20:16,2017-08-27 21:11
F1,2,154,6800,3,148,148.6,2929,2017-08-27 21:11,2017-08-27 22:05
F1,2,154,6800,3,148,148.6,2929,2017-08-27 22:05,2017-08-27 22:55
F1,3,154,6800,3,148,148.6,2929,2017-08-27 22:55,2017-08-27 23:47
F1,3,154,6800,3,148,148,2929,2017-08-27 23:47,2017-08-28 0:42
F1,3,154,6800,3,148,148,2929,2017-08-28 0:42,2017-08-28 1:35
F1,3,154,6800,3,148,148,2929,2017-08-28 1:35,2017-08-28 2:29
F1,3,154,6800,3,148,148,2929,2017-08-28 2:29,2017-08-28 3:22
F1,3,154,6800,3,148,148,2929,2017-08-28 3:22,2017-08-28 4:15
F1,3,154,6700,3,148,148,2929,2017-08-28 4:15,2017-08-28 5:09
F1,3,154,6700,3,148,148,2929,2017-08-28 5:09,2017-08-28 6:02
F1,3,154,6800,3,148,148,2929,2017-08-28 6:02,2017-08-28 6:56
F1,1,154,6800,3,148,148,2929,2017-08-28 6:56,2017-08-28 7:47
F1,1,154,6900,3,148,148,2929,2017-08-28 7:47,2017-08-28 8:27
F1,1,154,6800,3,148,148,2929,2017-08-28 8:27,2017-08-28 9:19
F1,1,154,6800,3,148,148,2929,2017-08-28 9:19,2017-08-28 10:10
F1,1,154,6700,3,148,148,2929,2017-08-28 10:10,2017-08-28 11:03
F1,1,154,6300,3,148,148,2929,2017-08-28 11:03,2017-08-28 11:53
F1,1,154,6800,3,148,148,2929,2017-08-28 11:53,2017-08-28 12:47
F1,1,154,6800,3,148,148,2929,2017-08-28 12:47,2017-08-28 13:39
F1,1,154,6800,3,148,148,2929,2017-08-28 13:39,2017-08-28 14:30
F1,2,154,6700,3,148,148,2929,2017-08-28 14:30,2017-08-28 15:21
F1,2,154,6700,3,148,148,2929,2017-08-28 15:21,2017-08-28 16:11
F1,2,154,6500,3,148,148,2929,2017-08-28 16:11,2017-08-28 17:01
F1,2,154,6800,3,148,148.6,2929,2017-08-28 17:01,2017-08-28 17:54
F1,2,154,7800,3,148,148.6,2929,2017-08-28 17:54,2017-08-28 18:49
F1,2,154,7800,3,148,148.6,2929,2017-08-28 18:49,2017-08-28 19:44
F1,2,154,7700,3,148,148.6,2929,2017-08-28 19:44,2017-08-28 20:34
F1,2,154,7700,3,148,148.6,2929,2017-08-28 20:34,2017-08-28 21:24
F1,2,154,7600,3,148,148.6,2929,2017-08-28 21:24,2017-08-28 22:04
F1,2,154,7600,3,148,148.6,2929,2017-08-28 22:04,2017-08-28 22:44
F1,3,154,7600,3,148,148.6,2929,2017-08-28 22:44,2017-08-28 23:24
F1,3,154,7600,3,148,148.6,2929,2017-08-28 23:24,2017-08-29 0:04
F1,3,154,7500,3,148,148,2929,2017-08-29 0:04,2017-08-29 0:44
F1,3,154,7600,3,148,148,2929,2017-08-29 0:44,2017-08-29 1:24
F1,3,154,7600,3,148,148,2929,2017-08-29 1:24,2017-08-29 2:04
F1,3,154,7600,3,148,148,2929,2017-08-29 2:04,2017-08-29 2:44
F1,3,154,7600,3,148,148,2929,2017-08-29 2:44,2017-08-29 3:24
F1,3,154,6700,3,148,148,2929,2017-08-29 3:24,2017-08-29 4:17
F1,3,154,6600,3,148,148,2929,2017-08-29 4:17,2017-08-29 5:11
F1,3,154,6700,3,148,148,2929,2017-08-29 5:11,2017-08-29 6:01
F1,3,154,6700,3,148,148,2929,2017-08-29 6:01,2017-08-29 6:52
F1,1,154,6300,3,148,148,2929,2017-08-29 6:52,2017-08-29 7:47
F1,1,154,6700,3,148,148.6,2929,2017-08-29 7:47,2017-08-29 8:37
F1,1,154,6700,3,148,148.6,2929,2017-08-29 8:37,2017-08-29 9:29
F1,1,154,7700,3,148,148.6,2929,2017-08-29 9:29,2017-08-29 10:19
F1,1,154,7700,3,148,148.6,2929,2017-08-29 10:19,2017-08-29 11:09
F1,1,154,6800,3,148,148.6,2929,2017-08-29 11:09,2017-08-29 12:00
F1,1,154,6800,3,148,148.6,2929,2017-08-29 12:00,2017-08-29 12:52
F1,1,154,6700,3,148,148.6,2929,2017-08-29 12:52,2017-08-29 13:44
F1,1,154,7500,3,148,148.6,2929,2017-08-29 13:44,2017-08-29 14:25
F1,2,154,7500,3,148,148.6,2929,2017-08-29 14:25,2017-08-29 15:06
F1,2,154,7500,3,148,148.6,2929,2017-08-29 15:06,2017-08-29 15:47
F1,2,154,7400,3,148,148,2929,2017-08-29 15:47,2017-08-29 16:27
F1,2,154,7500,3,148,148,2929,2017-08-29 16:27,2017-08-29 17:07
F1,2,154,7500,3,148,148,2929,2017-08-29 17:07,2017-08-29 17:48
F1,2,154,7500,3,148,148,2929,2017-08-29 17:48,2017-08-29 18:28
F1,2,154,7600,3,148,148,2929,2017-08-29 18:28,2017-08-29 19:08
F1,2,154,7600,3,148,148,2929,2017-08-29 19:08,2017-08-29 19:48
F1,2,154,6900,3,148,148,2929,2017-08-29 19:48,2017-08-29 20:28
F1,2,154,6900,3,148,148,2929,2017-08-29 20:28,2017-08-29 21:08
F1,2,154,6800,3,148,148,2929,2017-08-29 21:08,2017-08-29 21:58
F1,2,154,6800,3,148,148,2929,2017-08-29 21:58,2017-08-29 22:53
F1,3,154,6800,3,148,148,2929,2017-08-29 22:53,2017-08-29 23:43
F1,3,154,6800,3,148,148,2929,2017-08-29 23:43,2017-08-30 0:35
F1,3,154,6800,3,148,148,2929,2017-08-30 0:35,2017-08-30 1:27
F1,3,154,6700,3,148,148,2929,2017-08-30 1:27,2017-08-30 2:22
F1,3,154,6700,3,148,148,2929,2017-08-30 2:22,2017-08-30 3:14
F1,3,154,6700,3,148,148,2929,2017-08-30 3:14,2017-08-30 4:04
F1,3,154,6700,3,148,148,2929,2017-08-30 4:04,2017-08-30 4:56
F1,3,154,6700,3,148,148,2929,2017-08-30 4:56,2017-08-30 5:47
F1,3,154,6700,3,148,148,2929,2017-08-30 5:47,2017-08-30 6:40
F1,1,154,6700,3,148,148,2929,2017-08-30 6:40,2017-08-30 7:33
F1,1,154,7700,3,148,148.6,2929,2017-08-30 7:33,2017-08-30 8:23
F1,1,154,6800,3,148,148.6,2929,2017-08-30 8:23,2017-08-30 9:18
F1,1,154,6800,3,148,148.6,2929,2017-08-30 9:18,2017-08-30 10:10
F1,1,154,7000,3,148,148.6,2929,2017-08-30 10:10,2017-08-30 10:50
F1,1,154,7700,3,148,148.6,2929,2017-08-30 10:50,2017-08-30 11:40
F1,1,154,6800,3,148,148.6,2929,2017-08-30 11:40,2017-08-30 12:31
F1,1,154,6800,3,148,148.6,2929,2017-08-30 12:31,2017-08-30 13:26
F1,1,154,6800,3,148,148.6,2929,2017-08-30 13:26,2017-08-30 14:16
F1,2,154,6700,3,148,148.6,2929,2017-08-30 14:16,2017-08-30 15:08
F1,2,154,6700,3,148,148.6,2929,2017-08-30 15:08,2017-08-30 16:00
F1,2,154,6800,3,148,148,2929,2017-08-30 16:00,2017-08-30 16:55
F1,2,154,6800,3,148,148,2929,2017-08-30 16:55,2017-08-30 17:46
F1,2,154,6800,3,148,148,2929,2017-08-30 17:46,2017-08-30 18:38
F1,2,154,6700,3,148,148,2929,2017-08-30 18:38,2017-08-30 19:31
F1,2,154,6700,3,148,148,2929,2017-08-30 19:31,2017-08-30 20:21
F1,2,154,6700,3,148,148,2929,2017-08-30 20:21,2017-08-30 21:11
F1,2,154,6700,3,148,148,2929,2017-08-30 21:11,2017-08-30 22:03
F1,2,154,6700,3,148,148,2929,2017-08-30 22:03,2017-08-30 22:56
F1,3,154,6700,3,148,148,2929,2017-08-30 22:56,2017-08-30 23:50
F1,3,154,6800,3,148,148,2929,2017-08-30 23:50,2017-08-31 0:41
F1,3,154,6700,3,148,148,2929,2017-08-31 0:41,2017-08-31 1:33
F1,3,154,6700,3,148,148,2929,2017-08-31 1:33,2017-08-31 2:25
F1,3,154,6700,3,148,148,2929,2017-08-31 2:25,2017-08-31 3:19
F1,3,154,6800,3,148,148,2929,2017-08-31 3:19,2017-08-31 4:11
F1,3,154,6700,3,148,148,2929,2017-08-31 4:11,2017-08-31 5:05
F1,3,154,6900,3,148,148,2929,2017-08-31 5:05,2017-08-31 5:45
F1,3,154,6900,3,148,148,2929,2017-08-31 5:45,2017-08-31 6:25
F1,1,154,6800,3,148,148,2929,2017-08-31 6:25,2017-08-31 7:18
F1,1,154,6700,3,148,148,3021,2017-08-31 7:18,2017-08-31 7:38
F1,1,154,6700,3,148,148,3021,2017-08-31 7:38,2017-08-31 7:58
F1,1,154,6800,3,148,148.6,2929,2017-08-31 7:58,2017-08-31 8:52
F1,1,154,6800,3,148,148.6,2929,2017-08-31 8:52,2017-08-31 9:45
F1,1,154,7500,3,148,148.6,2929,2017-08-31 9:45,2017-08-31 10:26
F1,1,154,7500,3,148,148.6,2929,2017-08-31 10:26,2017-08-31 11:06
F1,1,154,7500,3,148,148.6,2929,2017-08-31 11:06,2017-08-31 11:47
F1,1,154,7600,3,148,148.6,2929,2017-08-31 11:47,2017-08-31 12:27
F1,1,154,7500,3,148,148.6,2929,2017-08-31 12:27,2017-08-31 13:07
F1,1,175,5000,3,168,168.6,2929,2017-08-31 13:07,2017-08-31 13:47
F1,1,175,5000,3,168,168,2929,2017-08-31 13:47,2017-08-31 14:27
F1,2,154,7500,3,148,148,2929,2017-08-31 14:27,2017-08-31 15:07
F1,2,154,7400,3,148,148,2929,2017-08-31 15:07,2017-08-31 15:47
F1,2,154,7500,3,148,148,2929,2017-08-31 15:47,2017-08-31 16:27
F1,2,154,7600,3,148,148,2929,2017-08-31 16:27,2017-08-31 17:07
F1,2,154,7500,3,148,148,2929,2017-08-31 17:07,2017-08-31 17:48
F1,2,154,7400,3,148,148,2929,2017-08-31 17:48,2017-08-31 18:28
F1,2,154,7600,3,148,148,2929,2017-08-31 18:28,2017-08-31 19:08
F1,2,154,6700,3,148,148,2929,2017-08-31 19:08,2017-08-31 20:01
F1,2,154,6700,3,148,148,2929,2017-08-31 20:01,2017-08-31 20:55
F1,2,154,6700,3,148,148,2929,2017-08-31 20:55,2017-08-31 21:49
F1,2,154,6700,3,148,148,2929,2017-08-31 21:49,2017-08-31 22:44
F1,3,154,6700,3,148,148,2929,2017-08-31 22:44,2017-08-31 23:38
F1,3,154,6700,3,148,148,2929,2017-08-31 23:38,2017-09-01 0:30
F1,3,154,6500,3,148,148,2929,2017-09-01 0:30,2017-09-01 1:20
F1,3,154,6800,3,148,148,2929,2017-09-01 1:20,2017-09-01 2:11
F1,3,154,6800,3,148,148,2929,2017-09-01 2:11,2017-09-01 3:05
F1,3,154,6800,3,148,148,2929,2017-09-01 3:05,2017-09-01 3:58
F1,3,175,5200,3,168,168,2929,2017-09-01 3:58,2017-09-01 4:38
F1,3,156,7800,5,150,150,2931,2017-09-01 4:38,2017-09-01 6:38
F1,1,154,6800,3,148,148,2929,2017-09-01 6:38,2017-09-01 7:30
F1,1,154,6800,3,148,148,2929,2017-09-01 7:30,2017-09-01 8:23
F1,1,154,6800,3,148,148,2929,2017-09-01 8:23,2017-09-01 9:15
F1,1,154,6800,3,148,148,2929,2017-09-01 9:15,2017-09-01 10:10
F1,1,154,6800,3,148,148,2929,2017-09-01 10:10,2017-09-01 11:00
F1,1,154,7200,3,148,148,2929,2017-09-01 11:00,2017-09-01 11:40
F1,1,154,6700,3,148,148,2929,2017-09-01 11:40,2017-09-01 12:31
F1,1,154,6700,3,148,148,2929,2017-09-01 12:31,2017-09-01 13:22
F1,1,154,6700,3,148,148,2929,2017-09-01 13:22,2017-09-01 14:16
F1,2,154,6500,3,148,148,2929,2017-09-01 14:16,2017-09-01 15:10
F1,2,156,7800,5,150,150,2923,2017-09-01 15:10,2017-09-01 16:20
F1,2,154,7800,3,148,148,2929,2017-09-01 16:20,2017-09-01 17:15
F1,2,154,7800,3,148,148,2929,2017-09-01 17:15,2017-09-01 18:10
F1,2,154,7500,3,148,148,2929,2017-09-01 18:10,2017-09-01 18:50
F1,2,154,7600,3,148,148,2929,2017-09-01 18:50,2017-09-01 19:30
F1,2,154,7600,3,148,148,2929,2017-09-01 19:30,2017-09-01 20:10
F1,2,154,7500,3,148,148,2929,2017-09-01 20:10,2017-09-01 20:51
F1,2,154,7600,3,148,148,2929,2017-09-01 20:51,2017-09-01 21:31
F1,2,154,7600,3,148,148,2929,2017-09-01 21:31,2017-09-01 22:11
F1,2,154,7500,3,148,148,2929,2017-09-01 22:11,2017-09-01 22:51
F1,3,154,7600,3,148,148,2929,2017-09-01 22:51,2017-09-01 23:31
F1,3,154,6500,3,148,148,2929,2017-09-01 23:31,2017-09-02 0:23
F1,3,154,6700,3,148,148,2929,2017-09-02 0:23,2017-09-02 1:17
F1,3,154,6800,3,148,148,2929,2017-09-02 1:17,2017-09-02 2:12
F1,3,154,6800,3,148,148,2929,2017-09-02 2:12,2017-09-02 3:04
F1,3,154,7200,3,148,148,2929,2017-09-02 3:04,2017-09-02 3:44
F1,3,175,5300,3,168,168.6,2929,2017-09-02 3:44,2017-09-02 4:24
F1,3,154,6800,3,148,148.6,2929,2017-09-02 4:24,2017-09-02 5:14
F1,3,154,6800,3,148,148.6,2929,2017-09-02 5:14,2017-09-02 6:05
F1,3,154,6700,3,148,148.6,2929,2017-09-02 6:05,2017-09-02 6:55
F1,1,154,6600,3,148,148.6,2929,2017-09-02 6:55,2017-09-02 7:47
F1,1,154,6800,3,148,148,2929,2017-09-02 7:47,2017-09-02 8:41
F1,1,154,6700,3,148,148,2929,2017-09-02 8:41,2017-09-02 9:36
F1,1,154,6700,3,148,148,2929,2017-09-02 9:36,2017-09-02 10:26
F1,1,154,6800,3,148,148,2929,2017-09-02 10:26,2017-09-02 11:16
F1,1,154,6800,3,148,148,2929,2017-09-02 11:16,2017-09-02 12:08
F1,1,154,6800,3,148,148,2929,2017-09-02 12:08,2017-09-02 13:02
F1,1,154,6700,3,148,148,2929,2017-09-02 13:02,2017-09-02 13:52
F1,1,154,6700,3,148,148,2929,2017-09-02 13:52,2017-09-02 14:46
F1,2,154,6700,3,148,148,2929,2017-09-02 14:46,2017-09-02 15:36
F1,2,154,6700,3,148,148,2929,2017-09-02 15:36,2017-09-02 16:26
F1,2,154,6700,3,148,148,2929,2017-09-02 16:26,2017-09-02 17:18
F1,2,154,6700,3,148,148,2929,2017-09-02 17:18,2017-09-02 18:10
F1,2,154,6700,3,148,148,2929,2017-09-02 18:10,2017-09-02 19:05
F1,2,154,6800,3,148,148,2929,2017-09-02 19:05,2017-09-02 19:55
F1,2,154,6500,3,148,148,2929,2017-09-02 19:55,2017-09-02 20:46
F1,2,154,6700,3,148,148,2929,2017-09-02 20:46,2017-09-02 21:39
F1,2,154,6800,3,148,148,2929,2017-09-02 21:39,2017-09-02 22:29
F1,3,154,7100,3,148,148,2929,2017-09-02 22:29,2017-09-02 23:09
F1,3,154,6800,3,148,148,2929,2017-09-02 23:09,2017-09-03 0:02
F1,3,154,6800,3,148,148,2929,2017-09-03 0:02,2017-09-03 0:53
F1,3,180,4900,3,172,172.6,2929,2017-09-03 0:53,2017-09-03 1:33
F1,3,180,4900,3,172,172.6,2929,2017-09-03 1:33,2017-09-03 2:13
F1,3,180,4900,3,172,172.6,2929,2017-09-03 2:13,2017-09-03 2:53
F1,3,180,4900,3,172,172.6,2929,2017-09-03 2:53,2017-09-03 3:33
F1,3,180,4900,3,172,172.6,2929,2017-09-03 3:33,2017-09-03 4:13
F1,3,180,4900,3,172,172.6,2929,2017-09-03 4:13,2017-09-03 4:53
F1,3,180,4900,3,172,172.6,2929,2017-09-03 4:53,2017-09-03 5:33
F1,3,180,4900,3,172,172.6,2929,2017-09-03 5:33,2017-09-03 6:13
F1,3,180,4900,3,172,172,2929,2017-09-03 6:13,2017-09-03 6:53
F1,1,180,4900,3,172,172,2929,2017-09-03 6:53,2017-09-03 7:33
F1,1,180,4800,3,172,172,2929,2017-09-03 7:33,2017-09-03 8:13
F1,1,180,4800,3,172,172,2929,2017-09-03 8:13,2017-09-03 8:53
F1,1,180,4900,3,172,172,2929,2017-09-03 8:53,2017-09-03 9:33
F1,1,180,4900,3,172,172,2929,2017-09-03 9:33,2017-09-03 10:13
F1,1,180,4900,3,172,172,2929,2017-09-03 10:13,2017-09-03 10:53
F1,1,180,4900,3,172,172,2929,2017-09-03 10:53,2017-09-03 11:33
F1,1,180,4900,3,172,172,2929,2017-09-03 11:33,2017-09-03 12:13
F1,1,180,5000,3,172,172,2929,2017-09-03 12:13,2017-09-03 12:53
F1,1,180,4900,3,172,172,2929,2017-09-03 12:53,2017-09-03 13:33
F1,1,180,4900,3,172,172,2929,2017-09-03 13:33,2017-09-03 14:13
F1,1,180,5000,3,172,172,2929,2017-09-03 14:13,2017-09-03 14:53
F1,2,180,5000,3,172,172,2929,2017-09-03 14:53,2017-09-03 15:33
F1,2,180,5000,3,172,172,2929,2017-09-03 15:33,2017-09-03 16:13
F1,2,180,4700,3,172,172,2929,2017-09-03 16:13,2017-09-03 16:53
F1,2,180,5000,3,172,172,2929,2017-09-03 16:53,2017-09-03 17:33
F1,2,180,4900,3,172,172,2929,2017-09-03 17:33,2017-09-03 18:13
F1,2,180,5000,3,172,172,2929,2017-09-03 18:13,2017-09-03 18:53
F1,2,180,5000,3,172,172,2929,2017-09-03 18:53,2017-09-03 19:33
F1,2,175,5200,3,168,168,2929,2017-09-03 19:33,2017-09-03 20:13
F1,2,175,5200,3,168,168,2929,2017-09-03 20:13,2017-09-03 20:53
F1,2,175,5200,3,168,168,2929,2017-09-03 20:53,2017-09-03 21:33
F1,2,175,5200,3,168,168,2929,2017-09-03 21:33,2017-09-03 22:13
F1,2,175,5200,3,168,168,2929,2017-09-03 22:13,2017-09-03 22:53
F1,3,175,5100,3,168,168,2929,2017-09-03 22:53,2017-09-03 23:33
F1,3,175,5200,3,168,168,2929,2017-09-03 23:33,2017-09-04 0:13
F1,3,175,5200,3,168,168,2929,2017-09-04 0:13,2017-09-04 0:53
F1,3,175,5200,3,168,168,2929,2017-09-04 0:53,2017-09-04 1:33
F1,3,175,5200,3,168,168.6,2929,2017-09-04 1:33,2017-09-04 2:13
F1,3,175,5200,3,168,168.6,2929,2017-09-04 2:13,2017-09-04 2:53
F1,3,175,5200,3,168,168.6,2929,2017-09-04 2:53,2017-09-04 3:33
F1,3,175,5200,3,168,168.6,2929,2017-09-04 3:33,2017-09-04 4:13
F1,3,175,5200,3,168,168.6,2929,2017-09-04 4:13,2017-09-04 4:53
F1,3,175,5200,3,168,168.6,2929,2017-09-04 4:53,2017-09-04 5:33
F1,3,175,5200,3,168,168.6,2929,2017-09-04 5:33,2017-09-04 6:13
F1,3,175,5200,3,168,168.6,2929,2017-09-04 6:13,2017-09-04 6:53
F1,1,175,5200,3,168,168.6,2929,2017-09-04 6:53,2017-09-04 7:33
F1,1,175,5200,3,168,168,2929,2017-09-04 7:33,2017-09-04 8:13
F1,1,175,5000,3,168,168,2929,2017-09-04 8:13,2017-09-04 8:53
F1,1,175,5000,3,168,168,2929,2017-09-04 8:53,2017-09-04 9:33
F1,1,175,5200,3,168,168,2929,2017-09-04 9:33,2017-09-04 10:13
F1,1,175,5200,3,168,168,2929,2017-09-04 10:13,2017-09-04 10:53
F1,1,175,5100,3,168,168,2929,2017-09-04 10:53,2017-09-04 11:33
F1,1,154,6800,3,148,148,3021,2017-09-04 11:33,2017-09-04 11:53
F1,1,175,5100,3,168,168,2929,2017-09-04 11:53,2017-09-04 12:33
F1,1,175,6800,2,168,168,2929,2017-09-04 12:33,2017-09-04 13:13
F1,1,175,7000,2,168,168,2929,2017-09-04 13:13,2017-09-04 13:53
F1,1,175,5200,3,168,168,2929,2017-09-04 13:53,2017-09-04 14:33
F1,2,175,5100,3,168,168,2929,2017-09-04 14:33,2017-09-04 15:13
F1,2,175,5100,3,168,168,2929,2017-09-04 15:13,2017-09-04 15:53
F1,2,175,5200,3,168,168,2929,2017-09-04 15:53,2017-09-04 16:33
F1,2,175,5200,3,168,168,2929,2017-09-04 16:33,2017-09-04 17:13
F1,2,175,5200,3,168,168,2929,2017-09-04 17:13,2017-09-04 17:53
F1,2,175,5200,3,168,168,2929,2017-09-04 17:53,2017-09-04 18:33
F1,2,175,5200,3,168,168,2929,2017-09-04 18:33,2017-09-04 19:13
F1,2,175,5200,3,168,168,2929,2017-09-04 19:13,2017-09-04 19:53
F1,2,180,5000,3,172,172.6,2929,2017-09-04 19:53,2017-09-04 20:33
F1,2,180,5000,3,172,172.6,2929,2017-09-04 20:33,2017-09-04 21:13
F1,2,180,5000,3,172,172.6,2929,2017-09-04 21:13,2017-09-04 21:53
F1,2,180,5000,3,172,172.6,2929,2017-09-04 21:53,2017-09-04 22:33
F1,3,180,5000,3,172,172.6,2929,2017-09-04 22:33,2017-09-04 23:13
F1,3,180,5000,3,172,172.6,2929,2017-09-04 23:13,2017-09-04 23:53
F1,3,180,5000,3,172,172.6,2929,2017-09-04 23:53,2017-09-05 0:33
F1,3,180,5000,3,172,172.6,2929,2017-09-05 0:33,2017-09-05 1:13
F1,3,180,5000,3,172,172.6,2929,2017-09-05 1:13,2017-09-05 1:53
F1,3,180,5000,3,172,172,2929,2017-09-05 1:53,2017-09-05 2:33
F1,3,180,5000,3,172,172,2929,2017-09-05 2:33,2017-09-05 3:13
F1,3,180,5000,3,172,172,2929,2017-09-05 3:13,2017-09-05 3:53
F1,3,180,4700,3,172,172,2929,2017-09-05 3:53,2017-09-05 4:33
F1,3,180,4700,3,172,172,2929,2017-09-05 4:33,2017-09-05 5:13
F1,3,180,4700,3,172,172,2929,2017-09-05 5:13,2017-09-05 5:53
F1,3,180,4500,3,172,172,2929,2017-09-05 5:53,2017-09-05 6:33
F1,1,180,4700,3,172,172,2929,2017-09-05 6:33,2017-09-05 7:13
F1,1,180,5000,3,172,172,2929,2017-09-05 7:13,2017-09-05 7:53
F1,1,180,5100,3,172,172,2929,2017-09-05 7:53,2017-09-05 8:33
F1,1,180,4900,3,172,172,2929,2017-09-05 8:33,2017-09-05 9:13
F1,1,180,4900,3,172,172,2929,2017-09-05 9:13,2017-09-05 9:53
F1,1,180,4700,3,172,172,2929,2017-09-05 9:53,2017-09-05 10:33
F1,1,180,5000,3,172,172,2929,2017-09-05 10:33,2017-09-05 11:13
F1,1,180,4900,3,172,172,2929,2017-09-05 11:13,2017-09-05 11:53
F1,1,180,4800,3,172,172,2929,2017-09-05 11:53,2017-09-05 12:33
F1,1,180,6200,3,172,172.6,2929,2017-09-05 12:33,2017-09-05 13:26
F1,1,180,4900,3,172,172.6,2929,2017-09-05 13:26,2017-09-05 14:06
F1,1,180,4700,3,172,172.6,2929,2017-09-05 14:06,2017-09-05 14:46
F1,2,180,4700,3,172,172.6,2929,2017-09-05 14:46,2017-09-05 15:26
F1,2,180,5000,3,172,172.6,2929,2017-09-05 15:26,2017-09-05 16:06
F1,2,180,5000,3,172,172.6,2929,2017-09-05 16:06,2017-09-05 16:46
F1,2,180,5000,3,172,172.6,2929,2017-09-05 16:46,2017-09-05 17:26
F1,2,180,4900,3,172,172.6,2929,2017-09-05 17:26,2017-09-05 18:06
F1,2,180,4900,3,172,172.6,2929,2017-09-05 18:06,2017-09-05 18:46
F1,2,180,4900,3,172,172,2929,2017-09-05 18:46,2017-09-05 19:26
F1,2,180,4700,3,172,172,2929,2017-09-05 19:26,2017-09-05 20:06
F1,2,180,4900,3,172,172,2929,2017-09-05 20:06,2017-09-05 20:46
F1,2,180,4700,3,172,172,2929,2017-09-05 20:46,2017-09-05 21:26
F1,2,180,4700,3,172,172,2929,2017-09-05 21:26,2017-09-05 22:06
F1,2,180,4700,3,172,172,2929,2017-09-05 22:06,2017-09-05 22:46
F1,3,180,4900,3,172,172,2929,2017-09-05 22:46,2017-09-05 23:26
F1,3,180,4900,3,172,172,2929,2017-09-05 23:26,2017-09-06 0:06
F1,3,180,4900,3,172,172,2929,2017-09-06 0:06,2017-09-06 0:46
F1,3,180,4700,3,172,172,2929,2017-09-06 0:46,2017-09-06 1:26
F1,3,180,5000,3,172,172,2929,2017-09-06 1:26,2017-09-06 2:06
F1,3,180,4700,3,172,172,2929,2017-09-06 2:06,2017-09-06 2:46
F1,3,180,4700,3,172,172,2929,2017-09-06 2:46,2017-09-06 3:26
F1,3,180,4900,3,172,172,2929,2017-09-06 3:26,2017-09-06 4:06
